day,metric,mean,q025,q975,date,specialty
380,rtt_maxwt,104,104,104,12/10/2023,ENT
380,rtt_meanwt,36.2,36.2,36.2,12/10/2023,ENT
380,rtt_medianwt,15,15,15,12/10/2023,ENT
380,rtt_nwm78_total,196,196,196,12/10/2023,ENT
380,wl_size,1060,1060,1060,12/10/2023,ENT
381,nwl104_total,0,0,0,13/10/2023,ENT
381,nwl52_total,710,710,710,13/10/2023,ENT
381,nwm104_total,62,62,62,13/10/2023,ENT
381,nwm52_total,350,350,350,13/10/2023,ENT
381,nwm78_total,196,196,196,13/10/2023,ENT
381,rtt_maxwt,13,13,13,13/10/2023,ENT
381,rtt_meanwt,13,13,13,13/10/2023,ENT
381,rtt_medianwt,13,13,13,13/10/2023,ENT
381,rtt_nwm78_total,196,196,196,13/10/2023,ENT
381,wl_size,1061,1061,1061,13/10/2023,ENT
382,nwl104_total,0,0,0,14/10/2023,ENT
382,nwl52_total,709,709,709,14/10/2023,ENT
382,nwm104_total,62,62,62,14/10/2023,ENT
382,nwm52_total,353,353,353,14/10/2023,ENT
382,nwm78_total,196,196,196,14/10/2023,ENT
382,rtt_maxwt,36,36,36,14/10/2023,ENT
382,rtt_meanwt,36,36,36,14/10/2023,ENT
382,rtt_medianwt,36,36,36,14/10/2023,ENT
382,rtt_nwm78_total,196,196,196,14/10/2023,ENT
382,wl_size,1063,1063,1063,14/10/2023,ENT
383,nwl104_total,0,0,0,15/10/2023,ENT
383,nwl52_total,717,717,717,15/10/2023,ENT
383,nwm104_total,62,62,62,15/10/2023,ENT
383,nwm52_total,354,354,354,15/10/2023,ENT
383,nwm78_total,196,196,196,15/10/2023,ENT
383,rtt_maxwt,14,14,14,15/10/2023,ENT
383,rtt_meanwt,14,14,14,15/10/2023,ENT
383,rtt_medianwt,14,14,14,15/10/2023,ENT
383,rtt_nwm78_total,196,196,196,15/10/2023,ENT
383,wl_size,1072,1072,1072,15/10/2023,ENT
384,nwl104_total,0,0,0,16/10/2023,ENT
384,nwl52_total,719,719,719,16/10/2023,ENT
384,nwm104_total,62,62,62,16/10/2023,ENT
384,nwm52_total,355,355,355,16/10/2023,ENT
384,nwm78_total,195,195,195,16/10/2023,ENT
384,rtt_maxwt,14,14,14,16/10/2023,ENT
384,rtt_meanwt,13.333333333333334,13.333333333333334,13.333333333333334,16/10/2023,ENT
384,rtt_medianwt,13,13,13,16/10/2023,ENT
384,rtt_nwm78_total,195,195,195,16/10/2023,ENT
384,wl_size,1075,1075,1075,16/10/2023,ENT
385,nwl104_total,0,0,0,17/10/2023,ENT
385,nwl52_total,719,719,719,17/10/2023,ENT
385,nwm104_total,62,62,62,17/10/2023,ENT
385,nwm52_total,358,358,358,17/10/2023,ENT
385,nwm78_total,195,195,195,17/10/2023,ENT
385,rtt_nwm78_total,195,195,195,17/10/2023,ENT
385,wl_size,1078,1078,1078,17/10/2023,ENT
386,nwl104_total,0,0,0,18/10/2023,ENT
386,nwl52_total,719,719,719,18/10/2023,ENT
386,nwm104_total,67,67,67,18/10/2023,ENT
386,nwm52_total,360,360,360,18/10/2023,ENT
386,nwm78_total,197,197,197,18/10/2023,ENT
386,rtt_maxwt,15,15,15,18/10/2023,ENT
386,rtt_meanwt,15,15,15,18/10/2023,ENT
386,rtt_medianwt,15,15,15,18/10/2023,ENT
386,rtt_nwm78_total,197,197,197,18/10/2023,ENT
386,wl_size,1080,1080,1080,18/10/2023,ENT
387,nwl104_total,0,0,0,19/10/2023,ENT
387,nwl52_total,721,721,721,19/10/2023,ENT
387,nwm104_total,67,67,67,19/10/2023,ENT
387,nwm52_total,361,361,361,19/10/2023,ENT
387,nwm78_total,197,197,197,19/10/2023,ENT
387,rtt_nwm78_total,197,197,197,19/10/2023,ENT
387,wl_size,1083,1083,1083,19/10/2023,ENT
388,nwl104_total,0,0,0,20/10/2023,ENT
388,nwl52_total,717,717,717,20/10/2023,ENT
388,nwm104_total,67,67,67,20/10/2023,ENT
388,nwm52_total,362,362,362,20/10/2023,ENT
388,nwm78_total,197,197,197,20/10/2023,ENT
388,rtt_maxwt,15,15,15,20/10/2023,ENT
388,rtt_meanwt,14.75,14.75,14.75,20/10/2023,ENT
388,rtt_medianwt,15,15,15,20/10/2023,ENT
388,rtt_nwm78_total,197,197,197,20/10/2023,ENT
388,wl_size,1080,1080,1080,20/10/2023,ENT
389,nwl104_total,0,0,0,21/10/2023,ENT
389,nwl52_total,715,715,715,21/10/2023,ENT
389,nwm104_total,67,67,67,21/10/2023,ENT
389,nwm52_total,363,363,363,21/10/2023,ENT
389,nwm78_total,197,197,197,21/10/2023,ENT
389,rtt_maxwt,14,14,14,21/10/2023,ENT
389,rtt_meanwt,13,13,13,21/10/2023,ENT
389,rtt_medianwt,13,13,13,21/10/2023,ENT
389,rtt_nwm78_total,197,197,197,21/10/2023,ENT
389,wl_size,1079,1079,1079,21/10/2023,ENT
390,nwl104_total,0,0,0,22/10/2023,ENT
390,nwl52_total,716,716,716,22/10/2023,ENT
390,nwm104_total,67,67,67,22/10/2023,ENT
390,nwm52_total,365,365,365,22/10/2023,ENT
390,nwm78_total,197,197,197,22/10/2023,ENT
390,rtt_maxwt,13,13,13,22/10/2023,ENT
390,rtt_meanwt,12.666666666666666,12.666666666666666,12.666666666666666,22/10/2023,ENT
390,rtt_medianwt,13,13,13,22/10/2023,ENT
390,rtt_nwm78_total,197,197,197,22/10/2023,ENT
390,wl_size,1082,1082,1082,22/10/2023,ENT
391,nwl104_total,0,0,0,23/10/2023,ENT
391,nwl52_total,719,719,719,23/10/2023,ENT
391,nwm104_total,67,67,67,23/10/2023,ENT
391,nwm52_total,365,365,365,23/10/2023,ENT
391,nwm78_total,197,197,197,23/10/2023,ENT
391,rtt_maxwt,13,13,13,23/10/2023,ENT
391,rtt_meanwt,13,13,13,23/10/2023,ENT
391,rtt_medianwt,13,13,13,23/10/2023,ENT
391,rtt_nwm78_total,197,197,197,23/10/2023,ENT
391,wl_size,1085,1085,1085,23/10/2023,ENT
392,nwl104_total,0,0,0,24/10/2023,ENT
392,nwl52_total,719,719,719,24/10/2023,ENT
392,nwm104_total,67,67,67,24/10/2023,ENT
392,nwm52_total,367,367,367,24/10/2023,ENT
392,nwm78_total,197,197,197,24/10/2023,ENT
392,rtt_maxwt,40,40,40,24/10/2023,ENT
392,rtt_meanwt,22,22,22,24/10/2023,ENT
392,rtt_medianwt,13,13,13,24/10/2023,ENT
392,rtt_nwm78_total,197,197,197,24/10/2023,ENT
392,wl_size,1087,1087,1087,24/10/2023,ENT
393,nwl104_total,0,0,0,25/10/2023,ENT
393,nwl52_total,720,720,720,25/10/2023,ENT
393,nwm104_total,75,75,75,25/10/2023,ENT
393,nwm52_total,368,368,368,25/10/2023,ENT
393,nwm78_total,201,201,201,25/10/2023,ENT
393,rtt_nwm78_total,201,201,201,25/10/2023,ENT
393,wl_size,1089,1089,1089,25/10/2023,ENT
394,nwl104_total,0,0,0,26/10/2023,ENT
394,nwl52_total,714,714,714,26/10/2023,ENT
394,nwm104_total,75,75,75,26/10/2023,ENT
394,nwm52_total,370,370,370,26/10/2023,ENT
394,nwm78_total,201,201,201,26/10/2023,ENT
394,rtt_maxwt,14,14,14,26/10/2023,ENT
394,rtt_meanwt,12.75,12.75,12.75,26/10/2023,ENT
394,rtt_medianwt,12.5,12.5,12.5,26/10/2023,ENT
394,rtt_nwm78_total,201,201,201,26/10/2023,ENT
394,wl_size,1085,1085,1085,26/10/2023,ENT
395,nwl104_total,0,0,0,27/10/2023,ENT
395,nwl52_total,710,710,710,27/10/2023,ENT
395,nwm104_total,75,75,75,27/10/2023,ENT
395,nwm52_total,374,374,374,27/10/2023,ENT
395,nwm78_total,201,201,201,27/10/2023,ENT
395,rtt_maxwt,104,104,104,27/10/2023,ENT
395,rtt_meanwt,42.666666666666664,42.666666666666664,42.666666666666664,27/10/2023,ENT
395,rtt_medianwt,12,12,12,27/10/2023,ENT
395,rtt_nwm78_total,201,201,201,27/10/2023,ENT
395,wl_size,1085,1085,1085,27/10/2023,ENT
396,nwl104_total,0,0,0,28/10/2023,ENT
396,nwl52_total,712,712,712,28/10/2023,ENT
396,nwm104_total,75,75,75,28/10/2023,ENT
396,nwm52_total,375,375,375,28/10/2023,ENT
396,nwm78_total,201,201,201,28/10/2023,ENT
396,rtt_maxwt,285,285,285,28/10/2023,ENT
396,rtt_meanwt,285,285,285,28/10/2023,ENT
396,rtt_medianwt,285,285,285,28/10/2023,ENT
396,rtt_nwm78_total,201,201,201,28/10/2023,ENT
396,wl_size,1088,1088,1088,28/10/2023,ENT
397,nwl104_total,0,0,0,29/10/2023,ENT
397,nwl52_total,716,716,716,29/10/2023,ENT
397,nwm104_total,75,75,75,29/10/2023,ENT
397,nwm52_total,376,376,376,29/10/2023,ENT
397,nwm78_total,201,201,201,29/10/2023,ENT
397,rtt_maxwt,14,14,14,29/10/2023,ENT
397,rtt_meanwt,14,14,14,29/10/2023,ENT
397,rtt_medianwt,14,14,14,29/10/2023,ENT
397,rtt_nwm78_total,201,201,201,29/10/2023,ENT
397,wl_size,1093,1093,1093,29/10/2023,ENT
398,nwl104_total,0,0,0,30/10/2023,ENT
398,nwl52_total,713,713,713,30/10/2023,ENT
398,nwm104_total,75,75,75,30/10/2023,ENT
398,nwm52_total,378,378,378,30/10/2023,ENT
398,nwm78_total,201,201,201,30/10/2023,ENT
398,rtt_maxwt,15,15,15,30/10/2023,ENT
398,rtt_meanwt,15,15,15,30/10/2023,ENT
398,rtt_medianwt,15,15,15,30/10/2023,ENT
398,rtt_nwm78_total,201,201,201,30/10/2023,ENT
398,wl_size,1092,1092,1092,30/10/2023,ENT
399,nwl104_total,0,0,0,31/10/2023,ENT
399,nwl52_total,717,717,717,31/10/2023,ENT
399,nwm104_total,75,75,75,31/10/2023,ENT
399,nwm52_total,378,378,378,31/10/2023,ENT
399,nwm78_total,201,201,201,31/10/2023,ENT
399,rtt_maxwt,15,15,15,31/10/2023,ENT
399,rtt_meanwt,14.5,14.5,14.5,31/10/2023,ENT
399,rtt_medianwt,14.5,14.5,14.5,31/10/2023,ENT
399,rtt_nwm78_total,201,201,201,31/10/2023,ENT
399,wl_size,1096,1096,1096,31/10/2023,ENT
400,nwl104_total,0,0,0,01/11/2023,ENT
400,nwl52_total,715,715,715,01/11/2023,ENT
400,nwm104_total,79,79,79,01/11/2023,ENT
400,nwm52_total,379,379,379,01/11/2023,ENT
400,nwm78_total,204,204,204,01/11/2023,ENT
400,rtt_maxwt,14,14,14,01/11/2023,ENT
400,rtt_meanwt,14,14,14,01/11/2023,ENT
400,rtt_medianwt,14,14,14,01/11/2023,ENT
400,rtt_nwm78_total,204,204,204,01/11/2023,ENT
400,wl_size,1095,1095,1095,01/11/2023,ENT
401,nwl104_total,0,0,0,02/11/2023,ENT
401,nwl52_total,716,716,716,02/11/2023,ENT
401,nwm104_total,79,79,79,02/11/2023,ENT
401,nwm52_total,381,381,381,02/11/2023,ENT
401,nwm78_total,204,204,204,02/11/2023,ENT
401,rtt_maxwt,15,15,15,02/11/2023,ENT
401,rtt_meanwt,15,15,15,02/11/2023,ENT
401,rtt_medianwt,15,15,15,02/11/2023,ENT
401,rtt_nwm78_total,204,204,204,02/11/2023,ENT
401,wl_size,1098,1098,1098,02/11/2023,ENT
402,nwl104_total,0,0,0,03/11/2023,ENT
402,nwl52_total,715,715,715,03/11/2023,ENT
402,nwm104_total,79,79,79,03/11/2023,ENT
402,nwm52_total,385,385,385,03/11/2023,ENT
402,nwm78_total,204,204,204,03/11/2023,ENT
402,rtt_nwm78_total,204,204,204,03/11/2023,ENT
402,wl_size,1101,1101,1101,03/11/2023,ENT
403,nwl104_total,0,0,0,04/11/2023,ENT
403,nwl52_total,717,717,717,04/11/2023,ENT
403,nwm104_total,79,79,79,04/11/2023,ENT
403,nwm52_total,386,386,386,04/11/2023,ENT
403,nwm78_total,204,204,204,04/11/2023,ENT
403,rtt_maxwt,285,285,285,04/11/2023,ENT
403,rtt_meanwt,106,106,106,04/11/2023,ENT
403,rtt_medianwt,17,17,17,04/11/2023,ENT
403,rtt_nwm78_total,204,204,204,04/11/2023,ENT
403,wl_size,1104,1104,1104,04/11/2023,ENT
404,nwl104_total,0,0,0,05/11/2023,ENT
404,nwl52_total,720,720,720,05/11/2023,ENT
404,nwm104_total,79,79,79,05/11/2023,ENT
404,nwm52_total,386,386,386,05/11/2023,ENT
404,nwm78_total,204,204,204,05/11/2023,ENT
404,rtt_maxwt,104,104,104,05/11/2023,ENT
404,rtt_meanwt,104,104,104,05/11/2023,ENT
404,rtt_medianwt,104,104,104,05/11/2023,ENT
404,rtt_nwm78_total,204,204,204,05/11/2023,ENT
404,wl_size,1107,1107,1107,05/11/2023,ENT
405,nwl104_total,0,0,0,06/11/2023,ENT
405,nwl52_total,720,720,720,06/11/2023,ENT
405,nwm104_total,79,79,79,06/11/2023,ENT
405,nwm52_total,386,386,386,06/11/2023,ENT
405,nwm78_total,204,204,204,06/11/2023,ENT
405,rtt_maxwt,18,18,18,06/11/2023,ENT
405,rtt_meanwt,18,18,18,06/11/2023,ENT
405,rtt_medianwt,18,18,18,06/11/2023,ENT
405,rtt_nwm78_total,204,204,204,06/11/2023,ENT
405,wl_size,1107,1107,1107,06/11/2023,ENT
406,nwl104_total,0,0,0,07/11/2023,ENT
406,nwl52_total,718,718,718,07/11/2023,ENT
406,nwm104_total,79,79,79,07/11/2023,ENT
406,nwm52_total,388,388,388,07/11/2023,ENT
406,nwm78_total,204,204,204,07/11/2023,ENT
406,rtt_maxwt,16,16,16,07/11/2023,ENT
406,rtt_meanwt,16,16,16,07/11/2023,ENT
406,rtt_medianwt,16,16,16,07/11/2023,ENT
406,rtt_nwm78_total,204,204,204,07/11/2023,ENT
406,wl_size,1107,1107,1107,07/11/2023,ENT
407,nwl104_total,0,0,0,08/11/2023,ENT
407,nwl52_total,718,718,718,08/11/2023,ENT
407,nwm104_total,80,80,80,08/11/2023,ENT
407,nwm52_total,391,391,391,08/11/2023,ENT
407,nwm78_total,210,210,210,08/11/2023,ENT
407,rtt_maxwt,17,17,17,08/11/2023,ENT
407,rtt_meanwt,16.5,16.5,16.5,08/11/2023,ENT
407,rtt_medianwt,16.5,16.5,16.5,08/11/2023,ENT
407,rtt_nwm78_total,210,210,210,08/11/2023,ENT
407,wl_size,1110,1110,1110,08/11/2023,ENT
408,nwl104_total,0,0,0,09/11/2023,ENT
408,nwl52_total,713,713,713,09/11/2023,ENT
408,nwm104_total,80,80,80,09/11/2023,ENT
408,nwm52_total,393,393,393,09/11/2023,ENT
408,nwm78_total,210,210,210,09/11/2023,ENT
408,rtt_maxwt,17,17,17,09/11/2023,ENT
408,rtt_meanwt,16.2,16.2,16.2,09/11/2023,ENT
408,rtt_medianwt,16,16,16,09/11/2023,ENT
408,rtt_nwm78_total,210,210,210,09/11/2023,ENT
408,wl_size,1107,1107,1107,09/11/2023,ENT
409,nwl104_total,0,0,0,10/11/2023,ENT
409,nwl52_total,717,717,717,10/11/2023,ENT
409,nwm104_total,80,80,80,10/11/2023,ENT
409,nwm52_total,393,393,393,10/11/2023,ENT
409,nwm78_total,210,210,210,10/11/2023,ENT
409,rtt_maxwt,36,36,36,10/11/2023,ENT
409,rtt_meanwt,26,26,26,10/11/2023,ENT
409,rtt_medianwt,26,26,26,10/11/2023,ENT
409,rtt_nwm78_total,210,210,210,10/11/2023,ENT
409,wl_size,1111,1111,1111,10/11/2023,ENT
410,nwl104_total,0,0,0,11/11/2023,ENT
410,nwl52_total,712,712,712,11/11/2023,ENT
410,nwm104_total,80,80,80,11/11/2023,ENT
410,nwm52_total,395,395,395,11/11/2023,ENT
410,nwm78_total,210,210,210,11/11/2023,ENT
410,rtt_maxwt,14,14,14,11/11/2023,ENT
410,rtt_meanwt,13.5,13.5,13.5,11/11/2023,ENT
410,rtt_medianwt,13.5,13.5,13.5,11/11/2023,ENT
410,rtt_nwm78_total,210,210,210,11/11/2023,ENT
410,wl_size,1108,1108,1108,11/11/2023,ENT
411,nwl104_total,0,0,0,12/11/2023,ENT
411,nwl52_total,712,712,712,12/11/2023,ENT
411,nwm104_total,80,80,80,12/11/2023,ENT
411,nwm52_total,399,399,399,12/11/2023,ENT
411,nwm78_total,210,210,210,12/11/2023,ENT
411,rtt_maxwt,14,14,14,12/11/2023,ENT
411,rtt_meanwt,14,14,14,12/11/2023,ENT
411,rtt_medianwt,14,14,14,12/11/2023,ENT
411,rtt_nwm78_total,210,210,210,12/11/2023,ENT
411,wl_size,1112,1112,1112,12/11/2023,ENT
412,nwl104_total,0,0,0,13/11/2023,ENT
412,nwl52_total,712,712,712,13/11/2023,ENT
412,nwm104_total,80,80,80,13/11/2023,ENT
412,nwm52_total,398,398,398,13/11/2023,ENT
412,nwm78_total,210,210,210,13/11/2023,ENT
412,rtt_maxwt,14,14,14,13/11/2023,ENT
412,rtt_meanwt,14,14,14,13/11/2023,ENT
412,rtt_medianwt,14,14,14,13/11/2023,ENT
412,rtt_nwm78_total,210,210,210,13/11/2023,ENT
412,wl_size,1111,1111,1111,13/11/2023,ENT
413,nwl104_total,0,0,0,14/11/2023,ENT
413,nwl52_total,711,711,711,14/11/2023,ENT
413,nwm104_total,80,80,80,14/11/2023,ENT
413,nwm52_total,399,399,399,14/11/2023,ENT
413,nwm78_total,210,210,210,14/11/2023,ENT
413,rtt_maxwt,15,15,15,14/11/2023,ENT
413,rtt_meanwt,13,13,13,14/11/2023,ENT
413,rtt_medianwt,12,12,12,14/11/2023,ENT
413,rtt_nwm78_total,210,210,210,14/11/2023,ENT
413,wl_size,1111,1111,1111,14/11/2023,ENT
414,nwl104_total,0,0,0,15/11/2023,ENT
414,nwl52_total,714,714,714,15/11/2023,ENT
414,nwm104_total,84,84,84,15/11/2023,ENT
414,nwm52_total,400,400,400,15/11/2023,ENT
414,nwm78_total,215,215,215,15/11/2023,ENT
414,rtt_maxwt,12,12,12,15/11/2023,ENT
414,rtt_meanwt,11.5,11.5,11.5,15/11/2023,ENT
414,rtt_medianwt,11.5,11.5,11.5,15/11/2023,ENT
414,rtt_nwm78_total,215,215,215,15/11/2023,ENT
414,wl_size,1115,1115,1115,15/11/2023,ENT
415,nwl104_total,0,0,0,16/11/2023,ENT
415,nwl52_total,712,712,712,16/11/2023,ENT
415,nwm104_total,84,84,84,16/11/2023,ENT
415,nwm52_total,403,403,403,16/11/2023,ENT
415,nwm78_total,215,215,215,16/11/2023,ENT
415,rtt_maxwt,11,11,11,16/11/2023,ENT
415,rtt_meanwt,11,11,11,16/11/2023,ENT
415,rtt_medianwt,11,11,11,16/11/2023,ENT
415,rtt_nwm78_total,215,215,215,16/11/2023,ENT
415,wl_size,1116,1116,1116,16/11/2023,ENT
416,nwl104_total,0,0,0,17/11/2023,ENT
416,nwl52_total,717,717,717,17/11/2023,ENT
416,nwm104_total,84,84,84,17/11/2023,ENT
416,nwm52_total,404,404,404,17/11/2023,ENT
416,nwm78_total,215,215,215,17/11/2023,ENT
416,rtt_nwm78_total,215,215,215,17/11/2023,ENT
416,wl_size,1122,1122,1122,17/11/2023,ENT
417,nwl104_total,0,0,0,18/11/2023,ENT
417,nwl52_total,713,713,713,18/11/2023,ENT
417,nwm104_total,84,84,84,18/11/2023,ENT
417,nwm52_total,405,405,405,18/11/2023,ENT
417,nwm78_total,215,215,215,18/11/2023,ENT
417,rtt_maxwt,12,12,12,18/11/2023,ENT
417,rtt_meanwt,11.666666666666666,11.666666666666666,11.666666666666666,18/11/2023,ENT
417,rtt_medianwt,12,12,12,18/11/2023,ENT
417,rtt_nwm78_total,215,215,215,18/11/2023,ENT
417,wl_size,1119,1119,1119,18/11/2023,ENT
418,nwl104_total,0,0,0,19/11/2023,ENT
418,nwl52_total,714,714,714,19/11/2023,ENT
418,nwm104_total,84,84,84,19/11/2023,ENT
418,nwm52_total,407,407,407,19/11/2023,ENT
418,nwm78_total,215,215,215,19/11/2023,ENT
418,rtt_maxwt,40,40,40,19/11/2023,ENT
418,rtt_meanwt,15.4,15.4,15.4,19/11/2023,ENT
418,rtt_medianwt,10,10,10,19/11/2023,ENT
418,rtt_nwm78_total,215,215,215,19/11/2023,ENT
418,wl_size,1122,1122,1122,19/11/2023,ENT
419,nwl104_total,0,0,0,20/11/2023,ENT
419,nwl52_total,717,717,717,20/11/2023,ENT
419,nwm104_total,84,84,84,20/11/2023,ENT
419,nwm52_total,408,408,408,20/11/2023,ENT
419,nwm78_total,215,215,215,20/11/2023,ENT
419,rtt_maxwt,8,8,8,20/11/2023,ENT
419,rtt_meanwt,7,7,7,20/11/2023,ENT
419,rtt_medianwt,7,7,7,20/11/2023,ENT
419,rtt_nwm78_total,215,215,215,20/11/2023,ENT
419,wl_size,1126,1126,1126,20/11/2023,ENT
420,nwl104_total,0,0,0,21/11/2023,ENT
420,nwl52_total,717,717,717,21/11/2023,ENT
420,nwm104_total,84,84,84,21/11/2023,ENT
420,nwm52_total,411,411,411,21/11/2023,ENT
420,nwm78_total,215,215,215,21/11/2023,ENT
420,rtt_nwm78_total,215,215,215,21/11/2023,ENT
420,wl_size,1129,1129,1129,21/11/2023,ENT
421,nwl104_total,0,0,0,22/11/2023,ENT
421,nwl52_total,719,719,719,22/11/2023,ENT
421,nwm104_total,85,85,85,22/11/2023,ENT
421,nwm52_total,413,413,413,22/11/2023,ENT
421,nwm78_total,217,217,217,22/11/2023,ENT
421,rtt_nwm78_total,217,217,217,22/11/2023,ENT
421,wl_size,1133,1133,1133,22/11/2023,ENT
422,nwl104_total,0,0,0,23/11/2023,ENT
422,nwl52_total,726,726,726,23/11/2023,ENT
422,nwm104_total,85,85,85,23/11/2023,ENT
422,nwm52_total,413,413,413,23/11/2023,ENT
422,nwm78_total,217,217,217,23/11/2023,ENT
422,rtt_nwm78_total,217,217,217,23/11/2023,ENT
422,wl_size,1140,1140,1140,23/11/2023,ENT
423,nwl104_total,0,0,0,24/11/2023,ENT
423,nwl52_total,725,725,725,24/11/2023,ENT
423,nwm104_total,85,85,85,24/11/2023,ENT
423,nwm52_total,413,413,413,24/11/2023,ENT
423,nwm78_total,217,217,217,24/11/2023,ENT
423,rtt_maxwt,285,285,285,24/11/2023,ENT
423,rtt_meanwt,85,85,85,24/11/2023,ENT
423,rtt_medianwt,23,23,23,24/11/2023,ENT
423,rtt_nwm78_total,217,217,217,24/11/2023,ENT
423,wl_size,1139,1139,1139,24/11/2023,ENT
424,nwl104_total,0,0,0,25/11/2023,ENT
424,nwl52_total,719,719,719,25/11/2023,ENT
424,nwm104_total,85,85,85,25/11/2023,ENT
424,nwm52_total,417,417,417,25/11/2023,ENT
424,nwm78_total,217,217,217,25/11/2023,ENT
424,rtt_maxwt,9,9,9,25/11/2023,ENT
424,rtt_meanwt,8.5,8.5,8.5,25/11/2023,ENT
424,rtt_medianwt,8.5,8.5,8.5,25/11/2023,ENT
424,rtt_nwm78_total,217,217,217,25/11/2023,ENT
424,wl_size,1137,1137,1137,25/11/2023,ENT
425,nwl104_total,0,0,0,26/11/2023,ENT
425,nwl52_total,720,720,720,26/11/2023,ENT
425,nwm104_total,85,85,85,26/11/2023,ENT
425,nwm52_total,419,419,419,26/11/2023,ENT
425,nwm78_total,217,217,217,26/11/2023,ENT
425,rtt_maxwt,36,36,36,26/11/2023,ENT
425,rtt_meanwt,17,17,17,26/11/2023,ENT
425,rtt_medianwt,8,8,8,26/11/2023,ENT
425,rtt_nwm78_total,217,217,217,26/11/2023,ENT
425,wl_size,1140,1140,1140,26/11/2023,ENT
426,nwl104_total,0,0,0,27/11/2023,ENT
426,nwl52_total,724,724,724,27/11/2023,ENT
426,nwm104_total,85,85,85,27/11/2023,ENT
426,nwm52_total,422,422,422,27/11/2023,ENT
426,nwm78_total,217,217,217,27/11/2023,ENT
426,rtt_nwm78_total,217,217,217,27/11/2023,ENT
426,wl_size,1147,1147,1147,27/11/2023,ENT
427,nwl104_total,0,0,0,28/11/2023,ENT
427,nwl52_total,724,724,724,28/11/2023,ENT
427,nwm104_total,85,85,85,28/11/2023,ENT
427,nwm52_total,422,422,422,28/11/2023,ENT
427,nwm78_total,217,217,217,28/11/2023,ENT
427,rtt_maxwt,9,9,9,28/11/2023,ENT
427,rtt_meanwt,9,9,9,28/11/2023,ENT
427,rtt_medianwt,9,9,9,28/11/2023,ENT
427,rtt_nwm78_total,217,217,217,28/11/2023,ENT
427,wl_size,1147,1147,1147,28/11/2023,ENT
428,nwl104_total,0,0,0,29/11/2023,ENT
428,nwl52_total,727,727,727,29/11/2023,ENT
428,nwm104_total,87,87,87,29/11/2023,ENT
428,nwm52_total,422,422,422,29/11/2023,ENT
428,nwm78_total,221,221,221,29/11/2023,ENT
428,rtt_maxwt,10,10,10,29/11/2023,ENT
428,rtt_meanwt,10,10,10,29/11/2023,ENT
428,rtt_medianwt,10,10,10,29/11/2023,ENT
428,rtt_nwm78_total,221,221,221,29/11/2023,ENT
428,wl_size,1150,1150,1150,29/11/2023,ENT
429,nwl104_total,0,0,0,30/11/2023,ENT
429,nwl52_total,729,729,729,30/11/2023,ENT
429,nwm104_total,87,87,87,30/11/2023,ENT
429,nwm52_total,422,422,422,30/11/2023,ENT
429,nwm78_total,221,221,221,30/11/2023,ENT
429,rtt_maxwt,12,12,12,30/11/2023,ENT
429,rtt_meanwt,11,11,11,30/11/2023,ENT
429,rtt_medianwt,11,11,11,30/11/2023,ENT
429,rtt_nwm78_total,221,221,221,30/11/2023,ENT
429,wl_size,1152,1152,1152,30/11/2023,ENT
430,nwl104_total,0,0,0,01/12/2023,ENT
430,nwl52_total,728,728,728,01/12/2023,ENT
430,nwm104_total,87,87,87,01/12/2023,ENT
430,nwm52_total,422,422,422,01/12/2023,ENT
430,nwm78_total,221,221,221,01/12/2023,ENT
430,rtt_maxwt,285,285,285,01/12/2023,ENT
430,rtt_meanwt,84.5,84.5,84.5,01/12/2023,ENT
430,rtt_medianwt,22,22,22,01/12/2023,ENT
430,rtt_nwm78_total,221,221,221,01/12/2023,ENT
430,wl_size,1151,1151,1151,01/12/2023,ENT
431,nwl104_total,0,0,0,02/12/2023,ENT
431,nwl52_total,729,729,729,02/12/2023,ENT
431,nwm104_total,87,87,87,02/12/2023,ENT
431,nwm52_total,422,422,422,02/12/2023,ENT
431,nwm78_total,220,220,220,02/12/2023,ENT
431,rtt_maxwt,9,9,9,02/12/2023,ENT
431,rtt_meanwt,9,9,9,02/12/2023,ENT
431,rtt_medianwt,9,9,9,02/12/2023,ENT
431,rtt_nwm78_total,220,220,220,02/12/2023,ENT
431,wl_size,1152,1152,1152,02/12/2023,ENT
432,nwl104_total,0,0,0,03/12/2023,ENT
432,nwl52_total,731,731,731,03/12/2023,ENT
432,nwm104_total,86,86,86,03/12/2023,ENT
432,nwm52_total,422,422,422,03/12/2023,ENT
432,nwm78_total,219,219,219,03/12/2023,ENT
432,rtt_maxwt,13,13,13,03/12/2023,ENT
432,rtt_meanwt,13,13,13,03/12/2023,ENT
432,rtt_medianwt,13,13,13,03/12/2023,ENT
432,rtt_nwm78_total,219,219,219,03/12/2023,ENT
432,wl_size,1154,1154,1154,03/12/2023,ENT
433,nwl104_total,0,0,0,04/12/2023,ENT
433,nwl52_total,731,731,731,04/12/2023,ENT
433,nwm104_total,86,86,86,04/12/2023,ENT
433,nwm52_total,422,422,422,04/12/2023,ENT
433,nwm78_total,219,219,219,04/12/2023,ENT
433,rtt_maxwt,11,11,11,04/12/2023,ENT
433,rtt_meanwt,11,11,11,04/12/2023,ENT
433,rtt_medianwt,11,11,11,04/12/2023,ENT
433,rtt_nwm78_total,219,219,219,04/12/2023,ENT
433,wl_size,1154,1154,1154,04/12/2023,ENT
434,nwl104_total,0,0,0,05/12/2023,ENT
434,nwl52_total,730,730,730,05/12/2023,ENT
